1956,Committed: A Skeptic Makes Peace with Marriage,Choi,Bridget,Crime,1.32,
1904,Summer House with Swimming Pool,Joseph,Neoma,Horror,6.41,
1727,Hollow City (Miss Peregrine’s Peculiar Children #2),Carr,Raymundo,Fantasy,1.06,
1919,The Seat of the Soul,Loogen,Selah,Science-Fiction,1.55,
1831,Witness in Death (In Death #10),Nur Srikandhi,Myrtle,History,6.93,
1809,The Serpent's Shadow (Kane Chronicles #3),Whytcross,Keila,Science-Fiction,7.68,
1932,Bleachers,Ponton Caamano,Liller,Science-Fiction,4.76,
1775,The Awakening,Barreto,Vick,Fantasy,7.58,
1890,Giggle Giggle Quack,Marzano,Jayne,Science-Fiction,8.24,
1988,The Fire Next Time,Mandzhukova,Sandi,Adventure,5.21,
1985,White Gold Wielder (The Second Chronicles of Thomas Covenant #3),Linette,Ean,History,7.44,
1957,The Coldest Winter Ever,Jaen Seire,Alyvia,Action,3.01,
1816,Then Came You,Sasaki,Buel,Western,6.87,
1744,Bloodline (Sigma Force #8),Kilani,Dannie,Dystopian,1.24,
1665,Trump: The Art of the Deal,Whalen,Kareem,Horror,3.88,
1861,Sharpe's Rifles (Sharpe #6),Cacciato,Derek,Satire,4.22,
1692,A Year Down Yonder (A Long Way from Chicago #2),Abram,Yetta,Comedy,1.50,
2009,Riding the Bullet,Longo,Lynn,Adventure,5.84,
2003,Netherland,Bernard,Marinda,Western,3.87,
1750,The Wives of Henry VIII,Migliarini De Leon,Violetta,Thriller,6.81,
1659,Physics of the Future: How Science Will Shape Human Destiny and Our Daily Lives by the Year 2100,Danilova,Darleen,Mystery,7.04,
1656,Hitch-22: A Memoir,Bouakel,Javonte,Fiction,4.33,
1898,Outliers: The Story of Success,Arnaout,Brenden,Fiction,1.91,
1900,Breakable (Contours of the Heart #2),Vukasovic,Alessandro,Action,8.31,
1815,The Phoenix Project: A Novel About IT DevOps and Helping Your Business Win,Sukiasyan,Wynona,Crime,9.69,
1862,Looking for Alibrandi,Berger,Berta,Thriller,2.31,
1746,Chapterhouse: Dune (Dune Chronicles #6),Chisaca,Ward,Action,9.44,
1818,Naked,Orpi,Menachem,Fiction,2.87,
1725,Musashi,Kim,Echo,Fiction,2.04,
1722,Angle of Repose,Sherbakov,Levar,History,1.23,
1933,Iron Man: Extremis,Lyte,Cruz,Crime,7.58,
1764,And the Mountains Echoed,Collins,Dax,Fiction,4.04,
1845,The Black Dagger Brotherhood: An Insider's Guide,Mahler,Duke,Mystery,1.11,
1899,Tender Is the Night,Berecz,Noemie,Adventure,6.94,
1987,The Secret Speech (Leo Demidov #2),Kato,Angella,Suspense,8.24,
1866,Blue Exorcist Vol. 1  (Blue Exorcist #1),Schippers,Linwood,Science-Fiction,1.32,
1905,Congo,Pila,Benjiman,Comedy,5.13,
1980,Bad for You (Sea Breeze #7),Tatishvili,Gloria,History,8.56,
1791,Invisible,Penic,Isiah,Fantasy,6.85,
2013,Furiously Happy: A Funny Book About Horrible Things,Chachua,Romaine,Non-Fiction,1.99,
1656,Shatter Me (Shatter Me #1),Hogendoorn,Yessenia,Western,9.74,
1847,The Looking Glass Wars (The Looking Glass Wars #1),Lancaster Kerr,Tremayne,Thriller,6.87,
1714,The Last Original Wife,Agassi,Jarrod,Fantasy,3.30,
2003,China Dolls,Robinson,Sula,Science-Fiction,2.22,
1670,In the Woods (Dublin Murder Squad #1),Holladay,Bettyjane,Mystery,4.39,
1854,Anthem,Blake,Verlon,Adventure,4.45,
1655,Thorn Queen (Dark Swan #2),Yeargin,Doll,Romance,8.70,
1799,Tai-Pan (Asian Saga #2),Bouilleau,Carissa,Western,5.17,
2002,His Last Bow: 8 Stories,Mesanovic,Carlie,Adventure,2.77,
1795,Brilliance of the Moon (Tales of the Otori #3),Garnacho,Khiry,Thriller,1.20,
1980,The Bonehunters (Malazan Book of the Fallen #6),Moran,Ambrose,Horror,4.27,
1970,The Girl Who Chased the Moon,Georges,Evangelina,Drama,9.04,
1677,Hidden (Bone Secrets. #1),Oliveira,Rhett,Dystopian,7.03,
1876,Metro 2033 (METRO #1),Tow,Ismael,Fantasy,9.77,
1875,Mrs. Piggle-Wiggle's Magic (Mrs. Piggle Wiggle #2),Diniz,Madisen,History,4.42,
1671,The Dream Hunter (Dark-Hunter #10 Dream-Hunter #1),Gomez,Kyler,Fiction,4.28,
1875,After Dark,Kriz,Kiyoko,Non-Fiction,1.25,
1940,Love Stargirl (Stargirl #2),Hobgarski,Gidget,Romance,6.88,
1709,The Prince (The Selection #0.5),Pere,Antonia,Crime,8.37,
1767,The Annotated Sherlock Holmes: The Four Novels and the Fifty-Six Short Stories Complete (2 Volume Set),Kitagawa,Maximillian,Drama,2.95,
1940,Bad Moon Rising (Dark-Hunter #18; Were-Hunter #4; Hellchaser #2),Yakubovich,Ollie,Suspense,7.73,
1836,Gut: The Inside Story of Our Body’s Most Underrated Organ,Agugbom,Rey,Mystery,3.11,
1822,Crush (Crush #1),Drake Brockman,Lilia,Action,4.07,
1931,The Imitation of Christ,Mitten,Dakoda,Adventure,2.88,
1707,Fugitive Pieces,Kuczer,Adolfo,Dystopian,4.15,
1859,Soccernomics: Why England Loses Why Germany and Brazil Win and Why the U.S. Japan Australia Turkey--and Even Iraq--Are Destined to Become the Kings of the World's Most Popular Sport,Kuhn,Adalyn,Adventure,7.59,
1736,Secrets of the Vine: Breaking Through to Abundance,Bannfy,Laquan,Crime,3.55,
1966,The Blood of Flowers,Milinkovicova,Versie,Dystopian,9.99,
1719,The Places That Scare You: A Guide to Fearlessness in Difficult Times,Crudo,Johana,Drama,1.45,
1974,The Calvin and Hobbes Tenth Anniversary Book,Trevisan,Crete,Romance,2.21,
1979,Ender's Game Volume 2: Command School,Burson,Carmela,Adventure,3.77,
1740,Make Me (Jack Reacher #20),Doherty,Shantell,Non-Fiction,4.80,
2015,The Akhenaten Adventure (Children of the Lamp #1),Micayabas,Barnie,Thriller,8.91,
1710,A Course in Miracles,Lujinovic,Allisson,Mystery,5.72,
1747,Wizard's First Rule (Sword of Truth #1),Patel,Alayna,Crime,9.43,
1725,The Sorcerer in the North (Ranger's Apprentice #5),Kurpiers,Edw,Drama,6.43,
1683,The Abstinence Teacher,Cortes,Hetty,Drama,7.55,
2008,Lemony Snicket: The Unauthorized Autobiography (A Series of Unfortunate Events companion),Silich,Oris,Thriller,5.06,
1975,The Secret Art of Dr. Seuss,Maruse,Edythe,Horror,3.75,
1861,Alanna: The First Adventure (Song of the Lioness #1),Hermoso,Lyndia,Drama,7.05,
1998,Bunnicula (Bunnicula #1),Dorey,Glynis,Satire,9.21,
1692,Roadwork,Khachatryan,Rahsaan,Mystery,5.50,
2000,Hey Nostradamus!,Spears,Willam,Action,3.23,
1770,The Old Curiosity Shop,Sirotkina,Pam,Science-Fiction,9.10,
1944,The Boy in the Suitcase (Nina Borg #1),Sevcikova,Arlis,Crime,4.60,
1734,Among the Barons (Shadow Children #4),Stohr,Jameel,Science-Fiction,9.32,
1736,Asterios Polyp,Torrez,Purl,Horror,6.56,
1706,This Savage Song (Monsters of Verity #1),Tsuda,Erving,Horror,1.33,
1691,Sleeping Beauty Box Set,Sakowicz Kostecka,Janet,Non-Fiction,8.33,
1928,Radiance (Wraith Kings #1),Karmenova,Newt,Action,2.97,
1665,King of the Wind: The Story of the Godolphin Arabian,Barao Rodrigues,Aaron,Crime,1.19,
1903,Scarlet (The Lunar Chronicles #2),Guthrie,Delila,Mystery,1.23,
1830,Stars of Fortune (The Guardians Trilogy #1),Keswani,Tia,Horror,2.67,
1688,The Walking Dead Vol. 12: Life Among Them,Matejickova,Latoya,Non-Fiction,3.49,
1845,The All-Girl Filling Station's Last Reunion,Mitsumine,Immanuel,Science-Fiction,3.51,
1749,Summer House,Cholis,Clarke,Thriller,7.67,
1782,The Problem Child (The Sisters Grimm #3),Haddad,Sebrina,Drama,9.61,
1949,Dead in the Family (Sookie Stackhouse #10),Kornil,Bettina,Adventure,2.07,
1916,Men Are from Mars Women Are from Venus,Koval,Charlene,Dystopian,5.67,
1660,Esio Trot,Humphreys Davies,Demetra,Science-Fiction,3.05,
1812,Crown Duel (Crown & Court #1-2),Tiel,Nickolas,History,3.47,
1937,Blood Rites (The Dresden Files #6),Kamzolova,Elissa,Drama,2.83,
1652,Downtown Owl,Stephens,Tayla,Horror,7.23,
1859,Unleash the Night (Dark Hunter #8; Were-Hunter #2),Perfetti,Fronie,Crime,6.14,
1718,You Belong To Me,Sones,Delle,Mystery,4.51,
1884,We're All Damaged,Discordia,Mont,Crime,2.18,
1831,The Forge of God (Forge of God #1),Redondo,Charley,Thriller,3.72,
1706,The Invisible Library (The Invisible Library #1),Kim,Odin,Western,1.40,
1868,Bright Lights Big City,Munch Soegaard,Karson,Drama,9.21,
2009,Try Me (One Night with Sole Regret #1),Dallara,Darry,Adventure,8.92,
1773,A Countess Below Stairs,Adams,Hermina,Adventure,2.41,
1734,A Game of Thrones / A Clash of Kings (A Song of Ice and Fire #1-2),Rogowska,Dorris,Dystopian,4.15,
1903,The Valley of Fear,Dikosavljevic,Jody,Fantasy,7.14,
1757,The Particular Sadness of Lemon Cake,Smith,Amelia,Science-Fiction,6.84,
1753,Hunting and Gathering,Steinhilber,Aida,Fiction,2.62,
1821,Murder at the Vicarage (Miss Marple #1),Genovese,Cash,Fantasy,1.30,
1725,The Dressmaker,Kichoutkin,Tahj,Crime,7.33,
1803,Kaleidoscope,Pallucci,Mariann,Romance,6.99,
1706,The Dogs of Riga (Kurt Wallander #2),Slizovskaya,Makayla,History,2.88,
1755,NW,Delic,Lacie,Adventure,3.23,
1814,Brokeback Mountain,Klotz,Nadia,Crime,8.55,
1680,This Is How You Lose Her,Kostner,Kamila,Science-Fiction,2.05,
1842,Lord Jim,Prokopenko,Wayland,Dystopian,3.75,
1957,The Leopard,Yelsey,Carlota,Western,2.98,
1954,The Remaining (The Remaining #1),Barrett,Kathey,Comedy,5.37,
1652,The Curious Case of Benjamin Button,Huschke,Ellen,Adventure,2.97,
1964,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,Kim,Janiya,Dystopian,9.78,
1855,Braveheart,Klaffner,Minoru,Suspense,4.82,
1697,The Shack,Weerasuriya,Alston,Crime,6.23,
2004,The Very Hungry Caterpillar Board Book,Karatantcheva,Antonetta,Crime,8.93,
1778,Killing Yourself to Live: 85% of a True Story,Morales,Marrion,Horror,1.77,
1834,See Me,Miringoff,Diandra,Drama,2.62,
1967,I Like You: Hospitality Under the Influence,Lucak,Cyndi,Horror,9.09,
1830,Story of O (Story of O #1),Voropaeva,Samatha,Thriller,3.00,
1903,Snowflake Bentley,Roos,Redmond,Fantasy,9.99,
2006,Crave (Fallen Angels #2),Balu,Ruffus,Satire,8.09,
1877,Ghostgirl (Ghostgirl #1),Gregory,Friend,History,4.41,
1970,In His Steps,Daniel,Genaro,Fiction,9.72,
2011,Cometh the Hour (The Clifton Chronicles #6),De Vries,Ardella,Non-Fiction,1.88,
1807,Sins & Needles (The Artists Trilogy #1),Parra Gomez,Marshall,Drama,4.99,
1770,A Little Something Different,Niemiec,Ty,Suspense,8.51,
1938,Belly Laughs: The Naked Truth About Pregnancy and Childbirth,Mezak,Ed,Mystery,2.32,
1825,The Magician's Land (The Magicians #3),Babel,Dixie,Action,8.09,
1999,Loves Music Loves to Dance,Sokolenko,Mame,Satire,2.11,
1875,Mightier Than the Sword (The Clifton Chronicles #5),Sabas,Celesta,Horror,3.03,
1688,The Whistling Season,Lertpitaksinchai,Rome,Non-Fiction,4.31,
1664,Industrial Magic (Women of the Otherworld #4),Farley,Delmar,Dystopian,4.02,
1896,The Holiness of God,Hendler,Lexus,Mystery,8.55,
1872,Naruto Vol. 11: Impassioned Efforts (Naruto #11),Tanaka,Lashawn,Science-Fiction,5.55,
1982,Six of Crows (Six of Crows #1),Xi,Rowan,Horror,8.87,
1876,A Raisin in the Sun,Kolb,Adelyn,Science-Fiction,4.37,
2006,Cold Vengeance (Pendergast #11),Preng,Leala,Adventure,7.63,
1697,In Search of Excellence: Lessons from America's Best-Run Companies,Paul,Lucie,Fiction,8.78,
1668,Judy Moody (Judy Moody # 1),Harrison,Annabel,Fantasy,8.50,
2014,Just One Year (Just One Day #2),Babos,Gauge,Thriller,7.33,
1922,Mountains Beyond Mountains: The Quest of Dr. Paul Farmer A Man Who Would Cure the World,Boualem,Loran,Non-Fiction,1.22,
1652,The Agony and the Ecstasy,Lukomskaya,May,Western,6.69,
1805,Swamp Thing Vol. 1: Saga of the Swamp Thing,Jagerfeld Juric,Zigmund,Comedy,7.53,
1829,Against a Dark Background,Stroobant,Shannan,Western,9.84,
1937,Counting by 7s,Choqri,Alba,Satire,1.14,
1682,Touch of Frost (Mythos Academy #1),Pera,Tristen,Western,9.85,
1817,The Next Always (Inn BoonsBoro #1),Chernova,Bambi,Drama,3.57,
1993,Dreams of Gods & Monsters (Daughter of Smoke & Bone #3),Heper,Audry,Science-Fiction,7.84,
1875,Tara Road,Sehovic,Rowan,History,9.58,
1763,The Broken Eye (Lightbringer #3),Yuferova,Gary,History,1.73,
1691,Maximum Ride Vol. 1 (Maximum Ride: The Manga #1),Welte,Anders,Drama,7.61,
1817,Prelude to Foundation,Ishizu,Mckenzie,Fantasy,1.00,
1704,The Qur'an / القرآن الكريم,Naaz,Lucia,Mystery,6.04,
1868,Captivated by You (Crossfire #4),Mirea,Genevieve,Drama,6.08,
1989,Stargirl (Stargirl #1),Slovtsova,Valentina,History,9.83,
1678,Basket Case,Taylor,Alberto,Action,1.96,
2007,Common Sense The Rights of Man and Other Essential Writings,Delic,Merri,Horror,5.45,
1735,Silent Prey (Lucas Davenport #4),Isayan,Fanny,Fiction,3.92,
1690,Sad Cypress (Hercule Poirot #21),Cepelova,Kirsten,Romance,3.99,
1870,The Rest of Us Just Live Here,Pavic,Vicki,Comedy,9.32,
1912,The Providence of Fire (Chronicle of the Unhewn Throne #2),Retolaza Andrade,Neveah,Suspense,6.74,
2010,Saga Vol. 1 (Saga #1),Nur Haliza,Miles,Satire,8.93,
1923,Le Petit Nicolas (Le petit Nicolas #1),Porter,Arthur,Action,7.89,
1989,An Offer From a Gentleman (Bridgertons #3),Kao,Vivian,Satire,8.72,
1862,A Castle of Sand (A Shade of Vampire #3),Dolashvili,Enrico,Drama,7.58,
1726,Chrzest ognia (Saga o Wiedźminie #5),Nociarova,Jane,Thriller,5.53,
1807,Buddenbrooks: The Decline of a Family,Abbott,Jeanie,Dystopian,9.03,
1824,Please Kill Me: The Uncensored Oral History of Punk,Kim,Elenor,Satire,2.94,
1692,The Charlemagne Pursuit (Cotton Malone #4),Grondin,Melina,Comedy,7.65,
1939,The Divine Comedy,Pinzon,Roel,Western,1.32,
1838,Lon Po Po: A Red-Riding Hood Story from China,Castillo Huerta,Cielo,Suspense,3.72,
1764,Ptolemy's Gate (Bartimaeus #3),Botshoma,Lacey,Science-Fiction,9.84,
1938,L'Écume des jours,Mendez,Allan,Non-Fiction,5.80,
1931,It Ends with Us,Varela Alvarado,Zana,Western,3.72,
1860,The Time Paradox (Artemis Fowl #6),Ogando,Stan,Thriller,5.70,
1881,Sons of Fortune,Tchepournaya,Aubrie,Romance,9.74,
1745,Kitchens of the Great Midwest,Mezo,Emmanuel,Satire,1.50,
1986,Tropic of Capricorn,Matsuyama,Lauri,Crime,3.13,
1774,Gulliver's Travels,Schekaiban,Napoleon,Mystery,5.68,
1742,Going Too Far,Kawa,Clella,Science-Fiction,8.39,
1952,Ninth Key (The Mediator #2),Hora,Leilani,Romance,1.41,
1695,Lies That Chelsea Handler Told Me,Ren,Tinnie,Drama,9.87,
1857,The Importance of Being Earnest and Other Plays,Cernecka,Chase,Adventure,6.22,
1759,Mark of the Lion Trilogy,Duffaud,Tamie,Drama,2.17,
1775,Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux,Rehberg,Yuridia,Satire,6.69,
1668,A Crown of Swords (Wheel of Time #7),Van Hille,Clinton,Fiction,4.99,
2006,Wrong (Wrong #1),Yogev,Walton,Mystery,6.68,
2020,The Scarlet Thread ,Happonen,Lavelle,Adventure,8.65,
1740,No Easy Day: The Firsthand Account of the Mission That Killed Osama Bin Laden,Verbauwen,Andrea,Dystopian,3.08,
1932,Cover Her Face (Adam Dalgliesh #1),Tiel,Karol,Fiction,2.32,
1725,Knight & Stay (Knight #2),Iijima,Niki,Adventure,4.16,
1952,Anil's Ghost,Whitmore,Sue,Thriller,6.82,
2001,Love Left Behind,Cybina,Marla,Suspense,8.19,
1967,Millions of Cats,Bimes,Kent,Crime,7.83,
1700,Seeing Redd (The Looking Glass Wars #2),Ismailova,Inga,Thriller,4.65,
1670,The Girls,Lafrance,Effie,Comedy,7.30,
1700,84 Charing Cross Road,Turki,Billy,Satire,5.80,
2011,Fables Vol. 9: Sons of Empire,Iida,Hillard,Fiction,3.25,
2018,Salamandastron (Redwall #5),Sun,Minor,Thriller,2.14,
1660,Rock Chick Reckoning (Rock Chick #6),Hamzawy,Pasquale,Comedy,9.62,
1898,Batman: Hush Vol. 2,Svitolina,Brianna,Non-Fiction,1.39,
1979,The Feast of All Saints,Mereles Aranda,Kyree,Romance,7.63,
1799,Darkness Be My Friend (Tomorrow #4),Fahmy,Charla,Dystopian,9.21,
1811,Endurance: Shackleton's Incredible Voyage,Dunne,Edgardo,Suspense,8.90,
1769,Spook Country (Blue Ant #2),Holton,Camryn,Suspense,1.17,
2005,Beach Road,Laskutova,Maybelle,Thriller,6.15,
1984,The Surgeon (Rizzoli & Isles #1),Suetrong,Earnestine,Non-Fiction,5.28,
1705,Runaway,Henningson,Spencer,Crime,4.86,
1661,Graceling (Graceling Realm #1),Yang,Nyla,Adventure,4.12,
1763,Blood Cross (Jane Yellowrock #2),Ay,Pallie,Comedy,1.25,
1846,A Coney Island of the Mind,Sulistyowati,Cathey,Suspense,5.67,
1715,Ten Big Ones (Stephanie Plum #10),Mcquaid,Kitty,History,6.30,
1686,The Hunger Games Trilogy Boxset (The Hunger Games #1-3),Novelli,Keith,Action,4.39,
1788,Book of Mormon Doctrine and Covenants Pearl of Great Price,Prytkova,Sharon,Adventure,8.71,
1793,Immortality,Edgar,Esta,Romance,2.79,
1868,A Fistful of Charms (The Hollows #4),Sedano Acosta,Tanisha,Drama,8.83,
1863,The Wonderful Story of Henry Sugar and Six More,Bazzano,Harriett,Suspense,3.78,
1739,Teen Idol,Alquier,Marlys,Satire,6.32,
1844,Because of Mr. Terupt,Matsui,Christeen,Satire,5.75,
1984,The Keeper of Lost Causes (Department Q #1),Shi,Pratt,Drama,1.40,
1854,Only Time Will Tell (The Clifton Chronicles #1),Zainea,Rheta,Action,4.57,
1833,Slammed (Slammed #1),Combs,Burnett,Mystery,2.96,
1914,Jesus' Son,Leenknecht,Elvina,Comedy,7.42,
1917,Lucky (Lucky Santangelo #2),Obermoser,Cullen,Action,9.32,
1931,I Was Here,Pericleous,Gaston,Crime,1.62,
2003,Leviathan (Leviathan #1),Kapshay,Scarlett,Fantasy,5.64,
1981,Measure for Measure,Belobrajdic,Alice,Satire,8.46,
2021,The Chaperone,Grobby,Wood,Fiction,5.29,
1998,Jet (Marked Men #2),Fernandez Parker,Hubbard,Romance,7.41,
1944,Eating the Dinosaur,Fusco,Frieda,Crime,5.76,
1867,Breath Eyes Memory,Mulholland,Dillion,Adventure,3.56,
2019,The Complete Works,Vlotman,Dee,Comedy,4.67,
1977,Wonderful Tonight,Nicholson,Shavon,Fantasy,9.41,
2003,Medium Raw: A Bloody Valentine to the World of Food and the People Who Cook,Gadroen,Kalene,Suspense,4.86,
1788,Maybe in Another Life,Siedliska,Sally,Comedy,6.06,
1753,Old Man's War (Old Man's War #1),Kucova,Cilla,Western,4.59,
1674,Radiant Angel (John Corey #7),Wilmart,Eden,Mystery,4.56,
2007,The Farm,Brousseaud,Eleanora,Thriller,7.69,
1779,Eight Hundred Grapes,Makrlikova,Candido,Fantasy,2.87,
1672,Fifty Shades Freed (Fifty Shades #3),Ziodato,Mazie,Non-Fiction,1.34,
1842,The Perfect Game (The Perfect Game #1),Gurney,Sherron,Western,5.32,
1714,The Covenant (Abram's Daughters #1),Wlodarczak,Robb,Western,5.69,
1761,Shroud for a Nightingale (Adam Dalgliesh #4),Ozlu,Kassandra,Fantasy,4.90,
1949,A Thousand Acres,Alenas,Clabe,Dystopian,6.26,
1855,The Lady and the Unicorn,Du,Minervia,Romance,9.61,
1663,The Sound of Glass,Abass,Armand,History,7.41,
1926,Have Space Suit—Will Travel,Cornejo,Heriberto,Horror,6.69,
1949,The House of the Seven Gables,Trepanier,Cecily,Horror,6.91,
1986,The Snows of Kilimanjaro and Other Stories,Okamura,Ala,Comedy,4.43,
2017,Humans of New York: Stories,Figueroa,Tamara,History,4.23,
1748,The Twilight Saga Complete Collection  (Twilight #1-4 + 3.5),Schonhage,Hadley,Fiction,5.46,
1825,The Walk (The Walk #1),Wang,Parker,Dystopian,2.99,
1929,Where Are You Now?,Sankpal,Joanne,Science-Fiction,6.47,
1856,The Fireman,Aldana Estremera,Lura,Drama,9.31,
1968,30 Days of Night Vol. 1,Monoki,Jordy,Science-Fiction,3.04,
1739,The Last Question,Ufimtseva,Oran,Action,1.67,
1713,Killing Sarai (In the Company of Killers #1),Carter,Kyler,Fiction,4.62,
1938,Story of the Eye,Bell,Jazmyn,Thriller,8.99,
1922,Empress of the World (Battle Hall Davies #1),Foillard,Percy,Satire,3.35,
2000,The Realms of the Gods (Immortals #4),Lazareva,Myrl,History,6.52,
1934,Crooked Little Lies,Berdala Grive,Wood,History,2.23,
1746,The Sun Is Also a Star,Matei,Harlan,Romance,5.62,
1895,Trust in Me (Wait for You #1.5),Van Dyck,Arvid,Western,9.74,
1902,The Hitchhiker's Guide to the Galaxy: A Trilogy in Four Parts,Misiuriova,Carri,Horror,8.18,
1748,The Demigod Diaries,Kotkina,Justen,Science-Fiction,7.40,
1786,Prentice Alvin (Tales of Alvin Maker #3),Pinheiro,Agnes,Western,6.93,
1883,Accelerando (Singularity),Du Plessis,Brandt,Western,5.83,
1691,Betsy-Tacy (Betsy-Tacy #1),Savchenko,Alvia,Non-Fiction,3.59,
1653,The Versions of Us,Dunne,Zhane,Romance,7.73,
1687,The Story of the Trapp Family Singers,Sanchez,Idell,Horror,5.61,
1790,A Wrinkle in Time (A Wrinkle in Time Quintet #1),Staunton,Miriam,Dystopian,5.32,
2018,Twenty Love Poems and a Song of Despair,Palmen,Darwyn,Satire,3.64,
1693,Turtle in Paradise,Nordwall,Carroll,Thriller,3.72,
1815,The Complete Tales and Poems,Ikonnikova,Kylan,Action,5.38,
1952,Hopeless (Hopeless #1),Moser,Elden,History,3.96,
1939,Meg (MEG #1),Wellnitz,Columbus,Comedy,3.66,
1739,The Tempest,Renaudin,Newman,Western,7.74,
1970,The Burning Room (Harry Bosch #19; Harry Bosch Universe #24),Li,Sean,Comedy,2.70,
1809,Barbarians at the Gate: The Fall of RJR Nabisco,Cancini,Ruthann,Non-Fiction,9.85,
1700,Eleventh Grade Burns (The Chronicles of Vladimir Tod #4),Bruyns,Little,Romance,9.82,
1846,The Fourth Bear (Nursery Crime #2),Mayr,Hoke,Satire,7.00,
1827,Grendel,Alvarez Bilbao,Dominque,History,2.62,
1916,Wife by Wednesday (The Weekday Brides #1),Larsson,Jarred,Science-Fiction,8.90,
1834,As You Like It,Vitayaviroj,Josue,Fantasy,4.05,
1836,Paper Towns,Seo,Constance,Fiction,4.16,
1921,Beloved,Zambrzycki,Albertina,Satire,1.33,
1675,The Madman’s Daughter (The Madman’s Daughter #1),Menna,Katy,Drama,3.69,
1744,An Old-Fashioned Girl,Blahutiakova,Estelle,Comedy,5.87,
1707,In a Dark Dark Wood,Meglinskaya,Darrell,Action,3.78,
1992,How the Mind Works,Serrano,Danette,Horror,2.38,
1737,The Runaway Jury,Mekel,Nana,History,9.20,
1989,Red Country (First Law World #6),Gmeiner,Lamont,Horror,5.51,
1841,Death Note Vol. 7: Zero (Death Note #7),Sawamatsu,Doretha,Drama,1.80,
2009,Dead Souls,Pazo,Tiffani,Drama,1.71,
1905,The Slippery Slope (A Series of Unfortunate Events #10),Cruz Gomez,Alvina,Fiction,3.90,
1762,Revival,Carreira,Elsie,Thriller,4.67,
2010,Gabriel's Inferno (Gabriel's Inferno #1),Perkins,Caswell,Dystopian,3.16,
1790,The Einstein Prophecy,Beermann,Dirk,Dystopian,2.87,
1917,The Bone Collector (Lincoln Rhyme #1),Rose,Exa,Action,4.60,
1793,The Magician's Nephew (Chronicles of Narnia #6),Ciufrila,Lorna,Science-Fiction,1.25,
1736,The Prisoner of Zenda,Chen,Edythe,Fiction,3.41,
1889,Mistakes Were Made (But Not by Me): Why We Justify Foolish Beliefs Bad Decisions and Hurtful Acts,Cociorba,Kelley,Mystery,7.62,
1796,Misbehaving (Sea Breeze #6),Bigi,Rohan,Action,6.87,
1749,Percy Jackson and the Sword of Hades (Percy Jackson and the Olympians #4.5),Fedosyuk,Ott,Comedy,4.13,
1692,Emmy & Oliver,Dandeniya,Braiden,Satire,7.19,
1690,Outlander (Outlander #1),Quezada,Blaze,Fantasy,7.41,
1949,The Talent Code: Unlocking the Secret of Skill in Sports Art Music Math and Just About Everything Else,Sandoval,Octave,Horror,8.11,
1826,Mao's Last Dancer,Leslie,Loretta,Suspense,1.15,
1685,A Brief History of Seven Killings,Elliott,Jajuan,Dystopian,6.25,
1827,After Anna,Bachmann,Renea,Suspense,6.66,
1761,Getting to Yes: Negotiating an Agreement Without Giving In,Tajima,Masako,Western,7.51,
1694,The Tao of Pooh,Fretz,Add,Crime,2.94,
1755,Run for Your Life (Michael Bennett #2),Sundaram,Jerrilyn,Comedy,5.85,
1819,The House We Grew Up In,Shleptsova,Nicklaus,Mystery,1.26,
1934,Eldest (The Inheritance Cycle #2),Lopez Diaz,Demian,Adventure,9.38,
1996,The Reality Bug (Pendragon #4),Eichkorn,Leandra,Fiction,6.69,
1825,The Last of the Mohicans (The Leatherstocking Tales #2),Calabrese,Jeffie,History,3.63,
1657,The Birth House,Kalinina,Daja,Satire,8.23,
1847,The Pretty Committee Strikes Back (The Clique #5),Sanz Castro,Beadie,Horror,5.28,
1924,The Stainless Steel Rat (Stainless Steel Rat #4),Cioffi,Reanna,History,4.75,
1784,Blindsighted (Grant County #1),Llamas,Tomasa,Thriller,8.12,
1684,When I Found You,Rodriguez,Jazmyn,Action,2.25,
1683,Merle's Door: Lessons from a Freethinking Dog,Beslagic,Drury,Fantasy,4.88,
2003,Fairy Tales from the Brothers Grimm: A New English Version,Davidovic,Latasha,Romance,5.50,
1880,The Dovekeepers,Avis,Kaila,Fantasy,9.58,
1905,Delicious!,Komarova,Sara,Horror,1.23,
1692,The Woman Who Rides Like a Man (Song of the Lioness #3),Kiriienko,Georgie,Drama,8.60,
1656,Summerland,Ojonimi,Lilburn,Mystery,5.31,
1777,Sweethearts,Samoylo,Alanzo,Action,8.87,
1839,Sounder,Hendry,Candi,Dystopian,3.23,
1684,The Algebraist,Petrova,Butler,Comedy,6.72,
1800,Into the Deep (Into the Deep #1),Kiyohara,Lanny,Science-Fiction,1.59,
1956,The Metamorphosis In the Penal Colony and Other Stories: The Great Short Works of Franz Kafka,Burz,Hali,Satire,6.03,
1688,The Saggy Baggy Elephant (A Little Golden Book),Asimova,Eloy,Science-Fiction,3.41,
1682,War Brides,Van Boekel,Joel,Satire,6.51,
1955,Big Sur,Corbett,Malik,Crime,4.59,
1653,The Legend of Luke (Redwall #12),Kaladzko,Leander,Comedy,5.78,
1941,Charlie Bone and the Shadow (The Children of the Red King #7),Lubinsky,Kylene,Science-Fiction,1.52,
